date,open,high,low,close,volume,rsi,macd,macd_signal,macd_hist,sma_50,bbl,bbm,bbu,bbb,bbp
2024-12-30 14:09:00,92765.63,92822.17,92728.81,92812.72,9.96008,48.57245622029774,-73.32300918686087,-99.1281999785654,25.805190791704533,93013.64620000002,92588.19009531914,92744.926,92901.66190468088,0.3379934869555464,0.7162682511643695
2024-12-30 14:10:00,92812.72,92812.73,92741.15,92741.15,11.074,44.94998299052461,-69.56935648609942,-93.21643128007221,23.64707479397279,93001.07719999999,92587.1693860525,92742.293,92897.41661394751,0.3345261561464901,0.4963158413766787
2024-12-30 14:11:00,92741.14,92868.11,92729.87,92868.11,12.1779,51.81508225278232,-55.70778406829049,-85.71470183771588,30.006917769425385,92993.7194,92591.6069998229,92752.2005,92912.7940001771,0.3462850462013556,0.8608785532171959
2024-12-30 14:12:00,92868.1,92888.0,92765.61,92765.61,29.97427,46.746567386964436,-52.389369392578374,-79.04963534868838,26.66026595611001,92984.00319999998,92595.47599020968,92754.977,92914.47800979031,0.3439190325933974,0.5333320773767519
2024-12-30 14:13:00,92764.96,92816.9,92743.5,92816.9,16.56065,49.41315375505639,-45.10093203249562,-72.25989468544984,27.158962652954216,92973.14640000001,92614.11185735153,92748.022,92881.93214264847,0.2887611827419249,0.7571799216912557
2024-12-30 14:14:00,92816.89,92880.14,92796.73,92880.14,7.88262,52.5669453209496,-33.8318608012778,-64.57428790861543,30.742427107337633,92965.037,92609.34845394068,92750.209,92891.06954605933,0.3037417329363094,0.9612043742371817
2024-12-30 14:15:00,92880.14,93012.18,92866.79,92904.83,24.20098,53.778528029406836,-22.6476954685495,-56.18896942060225,33.54127395205275,92957.851,92601.45522527497,92757.6445,92913.83377472502,0.3367685231054439,0.971176718949273
2024-12-30 14:16:00,92904.83,92957.98,92860.17,92860.18,48.21266,51.23004488495654,-17.188902738140314,-48.388956084109864,31.20005334596955,92949.4146,92601.0629622936,92763.35800000001,92925.65303770642,0.34991195059241315,0.7982900813490507
2024-12-30 14:17:00,92860.18,92978.62,92860.17,92901.61,14.43398,53.435052655020314,-9.411228630400728,-40.593410593368034,31.182181962967306,92941.65479999999,92606.77509236161,92774.593,92942.41090763838,0.3617755728411165,0.8784369671492575
2024-12-30 14:18:00,92901.61,92901.61,92833.7,92833.7,8.71243,49.48557324228527,-8.627680783829419,-34.200264631460314,25.572583847630895,92932.41519999999,92627.41237164341,92784.451,92941.48962835659,0.33850203706349347,0.656805368575195
2024-12-30 14:19:00,92840.87,92934.73,92840.87,92923.75,9.19197,54.30822911294593,-0.7319930888479576,-27.506610322937846,26.774617234089888,92925.0206,92636.01974114981,92796.6125,92957.2052588502,0.34611771814449477,0.8958382087407645
2024-12-30 14:20:00,92923.75,93056.51,92923.74,93043.39,24.61999,59.79957566202209,15.006360439598211,-19.004016170430635,34.01037661002884,92918.28559999999,92642.67935457556,92817.402,92992.12464542444,0.3764868260898691,1.1467049518710815
2024-12-30 14:21:00,93043.39,93065.98,92969.29,92969.29,17.18764,55.361684522693366,21.254855535225943,-10.95224182929932,32.20709736452526,92911.9328,92647.3680597962,92829.29550000001,93011.22294020382,0.39196126443470336,0.8847536683942513
2024-12-30 14:22:00,92969.29,93020.36,92961.08,92988.55,5.41203,56.270090287197185,27.44458980631316,-3.2728755021768237,30.717465308489984,92906.87440000002,92643.07690087122,92837.688,93032.29909912877,0.4192502060774531,0.8875986536106684
2024-12-30 14:23:00,92988.56,93005.0,92910.1,92910.1,8.31138,51.65865101471037,25.72321819755598,2.526343237769737,23.196874959786243,92899.8742,92648.18596990491,92843.8135,93039.4410300951,0.4214120956914263,0.6694201730395003
2024-12-30 14:24:00,92910.1,92962.6,92869.72,92962.59,8.51608,54.35408738754506,28.268659607245354,7.674806511664861,20.593853095580492,92894.0854,92667.20346416243,92857.1035,93047.00353583756,0.4090156351636864,0.7777421803391077
2024-12-30 14:25:00,92962.6,93000.0,92942.32,92958.2,18.61517,54.08248126319536,29.590601912743296,12.05796559188055,17.532636320862746,92889.916,92698.65799985307,92871.7135,93044.76900014693,0.3726764450123619,0.749880818369158
2024-12-30 14:26:00,92958.19,92958.2,92894.54,92894.54,15.63813,50.16760938173363,25.210806261369726,14.688533725778386,10.52227253559134,92885.523,92705.01178471258,92875.94350000001,93046.87521528744,0.3680860917174493,0.5543974533009113
2024-12-30 14:27:00,92894.55,92978.11,92894.54,92978.11,10.85668,54.793837447084215,28.158592503037653,17.382545481230242,10.776047021807411,92882.55700000002,92728.85740632631,92888.95499999999,93049.05259367367,0.34470749223883407,0.7784395378912891
2024-12-30 14:28:00,92978.1,93078.26,92978.1,93052.92,13.09567,58.50731491143873,36.11496528494172,21.129029441972538,14.98593584296918,92880.517,92738.57431136283,92903.31950000001,93068.0646886372,0.3546594234174495,0.9540360214386826
2024-12-30 14:29:00,93052.92,93100.0,93030.64,93099.98,7.22451,60.69463306227057,45.691098201990826,26.041443193976196,19.64965500801463,92881.51640000001,92737.65691660947,92917.68250000001,93097.70808339055,0.3874947771981708,1.0063099826331852
2024-12-30 14:30:00,93099.99,93120.0,92985.23,92985.24,29.25102,53.31496016798571,43.52002173298388,29.537158901777733,13.982862831206145,92879.0786,92767.11885248918,92929.887,93092.65514751083,0.3503031215583543,0.6700363395618337
2024-12-30 14:31:00,92985.23,93030.28,92904.89,92947.35,34.67287,51.10519406792663,38.300517129246145,31.289830547271418,7.010686581974728,92875.3808,92773.44827744519,92933.849,93094.24972255481,0.34519332682500237,0.54208522188979
2024-12-30 14:32:00,92947.35,92966.96,92817.42,92819.44,44.28213,44.412954764697794,23.57104181716568,29.74607280125027,-6.175030984084593,92869.6524,92786.0199806709,92936.5405,93087.0610193291,0.3239210724206029,0.11101482866941442
2024-12-30 14:33:00,92819.86,92844.1,92690.4,92717.86,30.77582,39.93992249707202,3.658990882424405,24.5286564174851,-20.869665535060694,92861.07780000001,92760.53353839087,92931.5885,93102.64346160913,0.3681309323774881,-0.12473633617357004
2024-12-30 14:34:00,92717.86,92737.54,92625.93,92665.25,38.95497,37.81565702216413,-16.180125842889538,16.386899965410173,-32.56702580829971,92851.65840000001,92714.79577152884,92920.844,93126.89222847116,0.4434919434678436,-0.12022857924199568
2024-12-30 14:35:00,92665.26,92686.31,92168.0,92168.01,747.62942,24.533997775393093,-71.2050734100776,-1.1314947096873826,-70.07357870039021,92833.2576,92496.2822860781,92884.003,93271.72371392189,0.8348492773764183,-0.4233360177710751
2024-12-30 14:36:00,92168.01,92414.53,92144.47,92378.96,113.47198,34.969139244408275,-96.67641326005105,-20.240478419760116,-76.43593484029094,92819.45640000001,92413.94670358523,92859.942,93305.93729641476,0.960576297613382,-0.03922317552053865
2024-12-30 14:37:00,92378.96,92378.96,92055.12,92182.36,144.40923,30.7074703433586,-131.2140565811569,-42.43519405203948,-88.77886252911743,92802.21699999999,92289.92442072532,92823.9795,93358.03457927468,1.1506834379465058,-0.10070536251748421
2024-12-30 14:38:00,92182.35,92397.93,92167.98,92348.76,53.40914,37.635169233146605,-143.5040727833548,-62.648969798302545,-80.85510298505224,92787.59599999999,92227.01007449611,92799.73250000001,93372.45492550392,1.234319130184785,0.10629051708317973
2024-12-30 14:39:00,92348.75,92474.22,92340.83,92366.81,62.43779,38.35512879464881,-150.05774276761804,-80.13072439216565,-69.92701837545239,92776.6442,92172.45454886463,92771.8855,93371.31645113538,1.2922685529235656,0.1621166297529722
2024-12-30 14:40:00,92366.81,92482.12,92322.62,92464.97,58.18232,42.25899328345196,-145.6518973961065,-93.23495899295382,-52.416938403152685,92770.06739999999,92142.90762407985,92742.9645,93343.02137592016,1.2940213398508649,0.26835987457546373
2024-12-30 14:41:00,92464.97,92662.48,92378.3,92643.84,48.16092,48.6415846486011,-126.27134165039752,-99.84223552444257,-26.429106125954945,92769.545,92134.46774836548,92726.692,93318.91625163451,1.2773544248392126,0.43005014589378016
2024-12-30 14:42:00,92643.83,92643.83,92439.45,92500.0,42.41483,44.39201994215207,-121.12257185929047,-104.09830279141215,-17.024269067878322,92765.3434,92114.9769355658,92702.2645,93289.5520644342,1.2670403848315883,0.32779773295994324
2024-12-30 14:43:00,92500.0,92528.0,92393.39,92502.63,29.16217,44.48751659400361,-115.49852063423896,-106.37834635997753,-9.12017427426143,92756.276,92096.58934013899,92681.891,93267.19265986102,1.2630334870077522,0.3468644356462558
2024-12-30 14:44:00,92502.64,92521.7,92427.32,92468.16,33.84653,43.43468734067828,-112.52573382676928,-107.60782385333589,-4.917909973433396,92748.91120000002,92079.66519253637,92657.16949999999,93234.67380746361,1.2465399290307906,0.33635663184045395
2024-12-30 14:45:00,92468.16,92592.01,92355.27,92531.32,38.77176,45.95836443657543,-103.87587825024093,-106.8614347327169,2.985556482475971,92744.41519999999,92073.03539104371,92635.8255,93198.6156089563,1.2150593054439713,0.4071541074222086
2024-12-30 14:46:00,92531.32,92531.32,92381.88,92404.51,27.59797,41.91494699516052,-106.0310526190442,-106.69535830998237,0.6643056909381642,92737.5872,92053.07123795038,92611.324,93169.5767620496,1.2055820777372996,0.3147667024156889
2024-12-30 14:47:00,92404.25,92430.98,92278.28,92321.48,59.84853,39.46656295108545,-113.13472424566862,-107.98323149711962,-5.151492748549003,92730.47859999999,92033.30442999571,92578.49250000001,93123.6805700043,1.1777855855760377,0.2642900549914948
2024-12-30 14:48:00,92321.48,92374.07,92282.91,92282.91,28.56644,38.34601576314857,-120.48780344892293,-110.48414588748028,-10.003657561442651,92723.406,92026.41786709998,92539.992,93053.56613290001,1.1099506749471422,0.24971286175539875
2024-12-30 14:49:00,92282.91,92396.45,92263.07,92271.29,50.98622,37.996006155621586,-125.80263412441127,-113.54784353486649,-12.254790589544783,92715.22140000001,92041.81472802107,92498.5575,92955.30027197892,0.9875673401261995,0.2512084329048917
2024-12-30 14:50:00,92271.28,92394.86,92256.28,92394.85,36.24794,43.863608414421144,-118.67638882317988,-114.57355259252918,-4.102836230650695,92710.56640000001,92069.15372401009,92469.038,92868.92227598991,0.8649041552479708,0.4072381630706253
2024-12-30 14:51:00,92394.85,92425.25,92326.3,92328.79,24.18473,41.597139225618996,-117.01045431281091,-115.06093293658554,-1.9495213762253627,92702.51379999999,92100.08826123166,92438.11,92776.13173876834,0.7313471440909749,0.33829442390548525
2024-12-30 14:52:00,92328.46,92386.95,92256.28,92338.54,20.43802,42.07288842615953,-113.59400471849949,-114.76754729296835,1.1735425744688541,92692.87060000001,92122.78099601083,92414.06499999999,92705.34900398915,0.6303889001942721,0.37035848353209805
2024-12-30 14:53:00,92338.54,92338.54,92256.87,92257.01,53.41814,39.197479615100995,-116.12659828743199,-115.03935749186108,-1.0872407955709065,92682.25899999999,92127.96828894275,92391.02249999999,92654.07671105723,0.5694367351703298,0.24527588921426718
2024-12-30 14:54:00,92257.01,92286.05,92207.12,92228.68,48.21638,38.22001303645724,-119.04738700056623,-115.84096339360212,-3.2064236069641083,92672.89680000002,92129.35560145641,92369.19399999999,92609.03239854357,0.5193038677886037,0.20706525549439128
2024-12-30 14:55:00,92228.46,92254.72,92200.01,92221.0,23.0262,37.94377489833392,-120.59173841966549,-116.7911183988148,-3.800620020850687,92663.99680000002,92139.91318725294,92371.84349999999,92603.77381274704,0.502166686208982,0.1748085702697614
2024-12-30 14:56:00,92220.99,92254.72,92020.01,92104.01,73.99766,33.92176236963939,-129.75997114494385,-119.38488894804061,-10.375082196903236,92649.8782,92098.53382483585,92358.09599999999,92617.65817516414,0.562077795895976,0.010548869766340075
2024-12-30 14:57:00,92104.01,92238.61,92104.0,92127.91,37.63964,35.4276186690763,-133.55776064599922,-122.21946328763234,-11.338297358366887,92638.0788,92087.48664826789,92355.3735,92623.26035173211,0.5801218523188795,0.07544855499764436
2024-12-30 14:58:00,92127.91,92181.77,92076.18,92096.15,29.99506,34.30870474765962,-137.54477224203583,-125.28452507851304,-12.260247163522791,92624.6892,92051.95808958691,92342.74299999999,92633.52791041306,0.6297948294931478,0.07598728274844585
2024-12-30 14:59:00,92096.15,92096.15,91820.46,91883.99,352.06519,27.95672974361825,-156.02548192848917,-131.43271644850827,-24.592765479980898,92606.11459999999,91966.18217719781,92318.602,92671.02182280218,0.7634860475945793,-0.11661117207351797
2024-12-30 15:00:00,91884.0,92000.0,91682.14,91942.61,169.09957,31.71835414827794,-164.05036294291494,-137.9562457473896,-26.094117195525342,92590.1438,91911.09127545492,92292.484,92673.87672454507,0.8264870724360955,0.04132056344634679
2024-12-30 15:01:00,91942.61,92100.0,91848.0,92100.0,88.6557,40.674827269919945,-155.9128154420323,-141.54755968631815,-14.365255755714145,92574.7816,91911.42394382099,92265.292,92619.16005617901,0.7670664634736315,0.26644967366539335
2024-12-30 15:02:00,92099.99,92256.0,92024.34,92032.01,83.6185,38.33552140394096,-153.18416352034546,-143.87488045312364,-9.309283067221827,92560.10960000001,91891.32298615873,92241.8925,92592.46201384127,0.7601091095160916,0.20065494614709006
2024-12-30 15:03:00,92031.16,92031.16,91893.69,91921.56,44.20211,34.83097154246947,-158.1114685558423,-146.72219807366739,-11.389270482174908,92542.2028,91857.24325492437,92212.83899999999,92568.43474507562,0.7712499667765896,0.09043520059829695
2024-12-30 15:04:00,91921.55,92024.74,91920.0,91950.61,40.976,36.475853760184,-157.8526737140637,-148.94829320174665,-8.904380512317061,92523.6122,91834.13746316169,92186.9615,92539.78553683832,0.7654532291712688,0.16505754239709503
2024-12-30 15:05:00,91950.6,91968.34,91830.01,91964.0,60.8724,37.261892761020576,-154.78287520597223,-150.11520960259176,-4.66766560338047,92504.79560000001,91830.73563368687,92158.5955,92486.45536631312,0.7115122892972625,0.20323372880573196
2024-12-30 15:06:00,91964.0,91964.0,91804.03,91880.97,75.62241,34.417898281315814,-157.2373307884409,-151.5396338397616,-5.697696948679294,92485.21139999999,91803.67612972982,92132.4185,92461.16087027018,0.7136301762667352,0.11755994550786872
2024-12-30 15:07:00,91880.97,91890.11,91730.56,91872.45,37.42657,34.13003267334758,-158.04811700504797,-152.84133047281887,-5.206786532229103,92464.6282,91774.67139811437,92109.96699999999,92445.26260188561,0.7280332689417212,0.14580955034266008
2024-12-30 15:08:00,91872.44,91877.56,91700.02,91744.0,60.07052,30.04945845062856,-167.12895387555182,-155.69885515336546,-11.430098722186358,92442.8342,91722.018157175,92083.0215,92444.024842825,0.7840823138606559,0.030445483763367556
2024-12-30 15:09:00,91744.01,91777.64,91657.18,91675.4,52.43524,28.116091809044356,-177.81133086667978,-160.1213502960283,-17.68998057065147,92417.86720000001,91662.18401458302,92053.227,92444.26998541698,0.8496019056821938,0.016898379346813527
2024-12-30 15:10:00,91675.4,91676.0,91555.0,91636.63,80.68711,27.056577561705723,-187.24713812903792,-165.54650786263022,-21.7006302664077,92389.73200000002,91617.1514636387,92015.31599999999,92413.48053636128,0.8654310035979045,0.024460410938795786
2024-12-30 15:11:00,91636.63,91716.0,91582.88,91704.79,44.15957,31.91423237708992,-187.06872913941334,-169.85095211798685,-17.217777021426485,92364.44200000001,91591.33956535075,91984.11600000001,92376.89243464927,0.8540092610103731,0.14442113202457607
2024-12-30 15:12:00,91704.79,91866.0,91590.01,91866.0,53.60094,41.78833458896718,-171.93705566730932,-170.26817282785134,-1.6688828394579787,92341.991,91600.33987722475,91960.489,92320.63812277526,0.7832692642059697,0.3688196166189672
2024-12-30 15:13:00,91866.0,91905.92,91708.0,91780.06,46.17752,38.576506920611344,-164.97797182828072,-169.21013262793724,4.232160799656526,92319.3902,91595.52779208023,91936.6415,92277.75520791976,0.7420625821311194,0.2704848905737461
2024-12-30 15:14:00,91780.06,91835.5,91750.0,91750.0,61.88091,37.49107309071848,-160.04355603612203,-167.37681730957422,7.3332612734521945,92295.1384,91590.25296194112,91912.7075,92235.16203805889,0.701653877531314,0.24770474470684525
2024-12-30 15:15:00,91750.0,91818.19,91685.03,91818.19,104.99642,41.51145810404164,-148.91404444925138,-163.68426273750967,14.770218288258292,92272.3382,91600.79272319727,91892.56700000001,92184.34127680275,0.6350334664233251,0.3725435963460682
2024-12-30 15:16:00,91818.18,91861.24,91703.35,91708.1,77.67533,37.336336158742654,-147.27942375357088,-160.4032949407219,13.123871187151025,92248.6094,91587.41423674786,91872.7715,92158.12876325214,0.6212009469032707,0.2114643269926259
2024-12-30 15:17:00,91708.1,91770.6,91649.33,91652.91,30.60913,35.413395208342315,-148.72296111447213,-158.06722817547197,9.34426706099984,92222.10539999999,91573.66499891324,91849.0215,92124.37800108676,0.5995850507493116,0.14389527898197801
2024-12-30 15:18:00,91652.92,91692.82,91628.58,91652.91,21.47657,35.41339520834231,-148.1590891195665,-156.08560036429088,7.926511244724395,92194.10519999999,91563.54594034396,91826.85949999999,92090.17305965602,0.5735000872071236,0.16969133639145
2024-12-30 15:19:00,91609.33,91712.0,91580.0,91622.79,26.0307,34.29541465720704,-148.4316214412829,-154.5548045796893,6.123183138406375,92164.5614,91537.52451079771,91813.7995,92090.07448920228,0.6018158287900588,0.15431271836889626
2024-12-30 15:20:00,91622.78,91733.64,91605.04,91605.05,39.52368,33.622165687205204,-148.36877216123685,-153.31759809599882,4.94882593476197,92136.9576,91513.04609794705,91796.9215,92080.79690205294,0.6184856690492502,0.16204979612110196
2024-12-30 15:21:00,91605.05,91687.44,91567.81,91635.5,54.53668,35.94651175567491,-144.19965922489064,-151.49401032177718,7.294351096886544,92110.7206,91518.22104894703,91773.69649999999,92029.17195105295,0.5567509227504205,0.22953076424681065
2024-12-30 15:22:00,91635.51,91699.66,91613.86,91613.97,38.81581,35.01293999375685,-141.007452118356,-149.39669868109297,8.389246562736957,92086.61119999998,91517.6828886774,91752.79449999999,91987.90611132258,0.5124892655396717,0.20476894097435192
2024-12-30 15:23:00,91613.97,91653.3,91592.23,91611.9,40.66694,34.919040283513255,-137.0646408284083,-146.93028711055604,9.865646282147736,92064.492,91507.9810182696,91737.3115,91966.6419817304,0.49997210073112186,0.22657036462463281
2024-12-30 15:24:00,91611.9,91613.29,91555.0,91613.28,51.9296,35.04410869773863,-132.30346798496612,-144.00492328543805,11.701455300471935,92043.4526,91507.29700648447,91720.44499999999,91933.59299351551,0.46477749538943497,0.24861363170141804
2024-12-30 15:25:00,91613.29,91787.88,91596.81,91784.88,42.13382,48.33886835165147,-113.37658364341769,-137.87925535703397,24.50267171361628,92035.79,91526.8872837683,91711.489,91896.0907162317,0.40257053558840433,0.6987820089058315
2024-12-30 15:26:00,91784.88,91811.99,91636.37,91636.37,27.58117,40.59500559233477,-109.10273883286573,-132.12395205220034,23.021213219334612,92020.9382,91529.36693721988,91699.25899999999,91869.1510627801,0.37054184435691595,0.31491483777734997
2024-12-30 15:27:00,91636.37,91636.38,91550.0,91550.0,50.19656,36.89331005675717,-111.40086339629488,-127.97933432101925,16.57847092472437,92008.29100000001,91521.02481537893,91683.1365,91845.24818462106,0.3536346831264097,0.08936797088007727
2024-12-30 15:28:00,91550.0,91650.64,91530.45,91587.29,55.56222,39.460063752504254,-108.95716197566071,-124.17489985194756,15.217737876286847,91993.0616,91510.58592711452,91675.301,91840.0160728855,0.35934449320322465,0.23283865751254518
2024-12-30 15:29:00,91587.3,91744.37,91587.29,91688.66,21.48995,45.90167299022034,-97.7144083045132,-118.88280154246068,21.168393237947484,91979.49859999999,91511.1459561587,91675.964,91840.78204384132,0.3595665355453715,0.5385152004722862
2024-12-30 15:30:00,91688.66,91862.57,91686.01,91791.56,73.83961,51.538560157902666,-79.58388154445856,-111.02301754286026,31.439135998401696,91966.0304,91512.57310239598,91683.7105,91854.84789760402,0.373321273039052,0.8150962370292102
2024-12-30 15:31:00,91791.56,91829.79,91688.65,91754.32,27.86861,49.527251533737285,-67.44282631597889,-102.30697929748399,34.8641529815051,91948.24,91512.4868333804,91686.187,91859.8871666196,0.37890149498659176,0.6961224370878445
2024-12-30 15:32:00,91754.32,91781.15,91644.3,91731.78,34.94994,48.298651942401285,-58.96008701941173,-93.63760084186956,34.677513822457826,91932.87559999998,91524.74785409345,91679.476,91834.20414590654,0.33754151454037895,0.6690190226657153
2024-12-30 15:33:00,91731.77,91753.55,91680.13,91698.46,55.00506,46.463736584798326,-54.300162077430286,-85.7701130889817,31.469951011551416,91916.79219999998,91527.3322847431,91675.396,91823.45971525689,0.3230173453668989,0.5778853885977268
2024-12-30 15:34:00,91698.46,91792.34,91664.35,91792.34,32.55175,51.99723798960443,-42.54141561774304,-77.12437359473397,34.582957976990926,91903.27579999999,91524.12797633838,91677.513,91830.89802366163,0.33461864014925274,0.8743096857138499
2024-12-30 15:35:00,91792.33,91804.0,91744.17,91756.64,25.56006,49.88565821366462,-35.69178331321746,-68.83785553843067,33.14607222521322,91887.7822,91530.27137749139,91674.43549999999,91818.5996225086,0.31451324837141964,0.7851073435247382
2024-12-30 15:36:00,91756.65,91756.65,91645.36,91645.36,52.50513,43.901050168438616,-38.79555534454994,-62.82939549965453,24.033840155104592,91872.5992,91527.4710048168,91671.2985,91815.1259951832,0.3137895885334253,0.40982774202191
2024-12-30 15:37:00,91645.37,91787.53,91638.63,91785.61,23.82064,51.75647184392247,-29.597136789685464,-56.18294375766072,26.58580696797526,91861.8818,91526.09130596067,91677.9335,91829.77569403933,0.33125134531818595,0.8545671237209286
2024-12-30 15:38:00,91785.61,91988.35,91783.47,91960.79,42.88268,59.40315937035363,-8.078636363061378,-46.56208227874086,38.48344591567948,91855.43939999999,91498.43143602056,91693.3275,91888.22356397944,0.4251041363493731,1.1861670126601718
2024-12-30 15:39:00,91960.8,92018.32,91910.35,92010.09,68.95775,61.2639466691951,12.805415382739739,-34.688582746444744,47.49399812918448,91850.21539999999,91476.98706655671,91712.6925,91948.3979334433,0.5140083166641095,1.1308668740798122
2024-12-30 15:40:00,92008.75,92185.59,91987.99,92165.09,74.21107,66.46791367172173,41.386305891457596,-19.473605018864276,60.85991091032187,91845.62019999999,91438.97290418905,91740.6945,92042.41609581094,0.6577704637083265,1.2032898968655865
2024-12-30 15:41:00,92165.08,92183.09,92083.01,92089.66,35.85976,62.095921897582926,57.28989468443615,-4.120905078204192,61.41079976264034,91840.8376,91430.06255970674,91763.4025,92096.74244029325,0.7265204454319477,0.9893765501262499
2024-12-30 15:42:00,92089.66,92101.07,92013.08,92059.24,48.23329,60.371285691287945,66.67042841472721,10.03736162038209,56.633066794345126,91835.2516,91436.13658359027,91785.666,92135.19541640973,0.7616209189128259,0.8913461745367325
